read_ID,start,length
M04808:132:000000000-CTP75:1:1116:21390:15214,5246166,2068
M04808:132:000000000-CTP75:1:1116:26547:15298,5248225,946
M04808:132:000000000-CTP75:1:1116:25345:15434,5248197,780
M04808:132:000000000-CTP75:1:1116:9938:15463,5248230,270
M04808:132:000000000-CTP75:1:1116:2490:15707,5247643,2159
M04808:132:000000000-CTP75:1:1116:18505:15553,5248223,203
M04808:132:000000000-CTP75:1:1116:25452:16207,5247389,2063
M04808:132:000000000-CTP75:1:1116:2812:16554,5248210,393
M04808:132:000000000-CTP75:1:1116:12527:16278,5248227,508
M04808:132:000000000-CTP75:1:1116:14276:16717,5248232,1406
M04808:132:000000000-CTP75:1:1116:25304:16730,5247606,1150
M04808:132:000000000-CTP75:1:1116:26989:16828,5248229,390
M04808:132:000000000-CTP75:1:1116:24756:17108,5247729,504
M04808:132:000000000-CTP75:1:1116:8027:17219,5246940,1292
M04808:132:000000000-CTP75:1:1116:4660:17222,5246158,2085
M04808:132:000000000-CTP75:1:1116:9860:16874,5247387,874
M04808:132:000000000-CTP75:1:1116:7162:17388,5248212,360
M04808:132:000000000-CTP75:1:1116:16845:17342,5248223,1301
M04808:132:000000000-CTP75:1:1116:21087:17280,5248227,1012
M04808:132:000000000-CTP75:1:1116:16994:18043,5248226,2321
M04808:132:000000000-CTP75:1:1116:27141:18032,5247165,1070
M04808:132:000000000-CTP75:1:1116:7029:18160,5247077,2593
M04808:132:000000000-CTP75:1:1116:8937:17897,5247246,987
M04808:132:000000000-CTP75:1:1116:8283:17900,5247921,313
M04808:132:000000000-CTP75:1:1116:11047:18551,5248194,471
M04808:132:000000000-CTP75:1:1116:24120:18511,5247996,240
M04808:132:000000000-CTP75:1:1116:20818:18470,5248228,288
M04808:132:000000000-CTP75:1:1116:26523:18889,5247552,680
M04808:132:000000000-CTP75:1:1116:11337:19160,5247785,447
M04808:132:000000000-CTP75:1:1116:8986:19350,5248226,902
M04808:132:000000000-CTP75:1:1116:14022:19440,5247952,693
M04808:132:000000000-CTP75:1:1116:25301:19223,5247391,968
M04808:132:000000000-CTP75:1:1116:7343:18807,5247077,2593
M04808:132:000000000-CTP75:1:1116:7616:18810,5248226,954
M04808:132:000000000-CTP75:1:1116:15068:20249,5248227,1805
M04808:132:000000000-CTP75:1:1116:11170:20464,5246827,2470
M04808:132:000000000-CTP75:1:1116:13108:19568,5248231,2119
M04808:132:000000000-CTP75:1:1116:17871:19571,5246690,2403
M04808:132:000000000-CTP75:1:1116:15784:18639,5247361,871
M04808:132:000000000-CTP75:1:1116:6231:20752,5247961,271
M04808:132:000000000-CTP75:1:1116:17168:20720,5245955,3777
M04808:132:000000000-CTP75:1:1116:17453:20742,5247664,1399
M04808:132:000000000-CTP75:1:1116:3847:19966,5248228,451
M04808:132:000000000-CTP75:1:1116:7551:20141,5248231,1154
M04808:132:000000000-CTP75:1:1116:7862:20843,5247874,1678
M04808:132:000000000-CTP75:1:1116:26356:21030,5247640,2162
M04808:132:000000000-CTP75:1:1116:11429:21041,5247640,592
M04808:132:000000000-CTP75:1:1116:6393:20962,5248228,257
M04808:132:000000000-CTP75:1:1116:10596:21282,5247972,260
M04808:132:000000000-CTP75:1:1116:14848:21309,5247884,347
M04808:132:000000000-CTP75:1:1116:7349:21201,5248226,902
M04808:132:000000000-CTP75:1:1116:26151:21224,5248223,887
M04808:132:000000000-CTP75:1:1116:24300:21699,5248014,220
M04808:132:000000000-CTP75:1:1116:17668:22192,5247174,1058
M04808:132:000000000-CTP75:1:1116:11340:22707,5248227,1088
M04808:132:000000000-CTP75:1:1116:18671:22008,5248014,977
M04808:132:000000000-CTP75:1:1116:25601:23062,5247509,1029
M04808:132:000000000-CTP75:1:1116:19036:23007,5248230,920
M04808:132:000000000-CTP75:1:1116:9349:23256,5247882,361
M04808:132:000000000-CTP75:1:1116:15526:23232,5248218,910
M04808:132:000000000-CTP75:1:1116:9605:23398,5247841,1120
M04808:132:000000000-CTP75:1:1116:12336:23723,5248229,465
M04808:132:000000000-CTP75:1:1116:11064:24424,5247613,797
M04808:132:000000000-CTP75:1:1115:7399:1944,5247882,361
M04808:132:000000000-CTP75:1:1116:10989:23900,5247329,921
M04808:132:000000000-CTP75:1:1116:21246:24402,5247329,921
M04808:132:000000000-CTP75:1:1116:10613:23544,5246209,2034
M04808:132:000000000-CTP75:1:1115:23250:2372,5248228,238
M04808:132:000000000-CTP75:1:1115:18543:2570,5248222,319
M04808:132:000000000-CTP75:1:1115:24488:2593,5247086,1146
M04808:132:000000000-CTP75:1:1115:18096:2911,5248230,562
M04808:132:000000000-CTP75:1:1115:12295:2239,5247755,477
M04808:132:000000000-CTP75:1:1115:14449:2739,5246923,1465
M04808:132:000000000-CTP75:1:1115:9371:3231,5246962,2921
M04808:132:000000000-CTP75:1:1115:24189:3244,5247888,344
M04808:132:000000000-CTP75:1:1116:15631:23582,5248033,272
M04808:132:000000000-CTP75:1:1116:18286:23624,5246963,1281
M04808:132:000000000-CTP75:1:1115:18277:3538,5248229,791
M04808:132:000000000-CTP75:1:1115:7487:3932,5247999,233
M04808:132:000000000-CTP75:1:1115:25960:4463,5247640,592
M04808:132:000000000-CTP75:1:1115:5954:4025,5248066,662
M04808:132:000000000-CTP75:1:1115:20491:4131,5247351,881
M04808:132:000000000-CTP75:1:1115:11675:4368,5246764,1472
M04808:132:000000000-CTP75:1:1115:24951:4870,5247915,836
M04808:132:000000000-CTP75:1:1115:25514:3863,5247436,796
M04808:132:000000000-CTP75:1:1115:23333:3865,5248228,451
M04808:132:000000000-CTP75:1:1115:16099:4340,5247190,999
M04808:132:000000000-CTP75:1:1115:9392:4752,5248229,1245
M04808:132:000000000-CTP75:1:1115:21364:4757,5247538,648
M04808:132:000000000-CTP75:1:1115:4476:5184,5248230,698
M04808:132:000000000-CTP75:1:1115:24651:5314,5247086,1146
M04808:132:000000000-CTP75:1:1115:17880:5537,5248201,875
M04808:132:000000000-CTP75:1:1115:14580:5799,5245955,3777
M04808:132:000000000-CTP75:1:1115:7107:5479,5247634,598
M04808:132:000000000-CTP75:1:1115:24362:5350,5245922,2310
M04808:132:000000000-CTP75:1:1115:18936:6262,5248230,762
M04808:132:000000000-CTP75:1:1115:14449:6163,5248085,387
M04808:132:000000000-CTP75:1:1115:14373:5100,5247990,242
M04808:132:000000000-CTP75:1:1115:14281:5628,5247784,405
M04808:132:000000000-CTP75:1:1115:27292:6749,5245955,3777
M04808:132:000000000-CTP75:1:1115:11894:5877,5248226,902
M04808:132:000000000-CTP75:1:1115:26673:6974,5247139,1093
M04808:132:000000000-CTP75:1:1115:3634:7040,5247603,633
M04808:132:000000000-CTP75:1:1115:17317:7003,5248229,343
M04808:132:000000000-CTP75:1:1115:11239:7011,5248066,661
M04808:132:000000000-CTP75:1:1115:25162:5945,5246822,1411
M04808:132:000000000-CTP75:1:1115:20372:6828,5248229,668
M04808:132:000000000-CTP75:1:1115:23013:7270,5245876,2356
M04808:132:000000000-CTP75:1:1115:12765:7283,5248229,201
M04808:132:000000000-CTP75:1:1115:23507:7376,5246189,2043
M04808:132:000000000-CTP75:1:1115:10401:7431,5247361,882
M04808:132:000000000-CTP75:1:1115:12435:7060,5247943,830
M04808:132:000000000-CTP75:1:1115:12307:7893,5247830,550
M04808:132:000000000-CTP75:1:1115:14076:7907,5248056,312
M04808:132:000000000-CTP75:1:1115:24154:7580,5245922,2310
M04808:132:000000000-CTP75:1:1115:11191:7824,5247766,467
M04808:132:000000000-CTP75:1:1115:23594:8187,5247900,2170
M04808:132:000000000-CTP75:1:1115:9996:8196,5247613,797
M04808:132:000000000-CTP75:1:1115:7872:7748,5247786,445
M04808:132:000000000-CTP75:1:1115:19519:8688,5248226,902
M04808:132:000000000-CTP75:1:1115:23052:8465,5248222,319
M04808:132:000000000-CTP75:1:1115:10012:8689,5246560,1669
M04808:132:000000000-CTP75:1:1115:8104:8880,5247722,554
M04808:132:000000000-CTP75:1:1115:19849:8494,5246321,3130
M04808:132:000000000-CTP75:1:1115:10581:8352,5247321,923
M04808:132:000000000-CTP75:1:1115:3979:9099,5248229,897
M04808:132:000000000-CTP75:1:1115:25650:9027,5247889,1504
M04808:132:000000000-CTP75:1:1115:17409:9731,5248049,207
M04808:132:000000000-CTP75:1:1115:13523:8981,5248216,388
M04808:132:000000000-CTP75:1:1115:10835:10048,5246375,1868
M04808:132:000000000-CTP75:1:1115:19731:9843,5247429,822
M04808:132:000000000-CTP75:1:1115:13915:9997,5247812,422
M04808:132:000000000-CTP75:1:1115:29282:10176,5246637,1656
M04808:132:000000000-CTP75:1:1115:25062:10203,5247458,774
M04808:132:000000000-CTP75:1:1115:18839:9668,5246366,1869
M04808:132:000000000-CTP75:1:1115:12940:9891,5247706,1425
M04808:132:000000000-CTP75:1:1115:19728:10136,5247016,1214
M04808:132:000000000-CTP75:1:1115:2285:10466,5248229,897
M04808:132:000000000-CTP75:1:1115:8518:11038,5248099,831
M04808:132:000000000-CTP75:1:1115:9369:10741,5247830,550
M04808:132:000000000-CTP75:1:1115:18930:11154,5247731,1210
M04808:132:000000000-CTP75:1:1115:27583:10944,5248231,1154
M04808:132:000000000-CTP75:1:1115:27749:11297,5247599,3180
M04808:132:000000000-CTP75:1:1115:13421:10652,5248033,272
M04808:132:000000000-CTP75:1:1115:20728:11273,5247913,319
M04808:132:000000000-CTP75:1:1115:6771:10979,5245955,3777
M04808:132:000000000-CTP75:1:1115:9049:10988,5248226,1038
M04808:132:000000000-CTP75:1:1115:27173:10547,5245990,2247
M04808:132:000000000-CTP75:1:1115:29027:12016,5246713,2395
M04808:132:000000000-CTP75:1:1115:15803:11417,5246401,1831
M04808:132:000000000-CTP75:1:1115:27221:12050,5247722,554
M04808:132:000000000-CTP75:1:1115:16242:12273,5248228,238
M04808:132:000000000-CTP75:1:1115:26570:11689,5246893,1339
M04808:132:000000000-CTP75:1:1115:7072:11700,5247943,300
M04808:132:000000000-CTP75:1:1115:16456:12536,5247917,316
M04808:132:000000000-CTP75:1:1115:17820:12138,5247704,1270
M04808:132:000000000-CTP75:1:1115:27335:12223,5248182,382
M04808:132:000000000-CTP75:1:1115:13641:12323,5246011,2225
M04808:132:000000000-CTP75:1:1115:25949:12867,5248189,581
M04808:132:000000000-CTP75:1:1115:6180:12579,5246351,1884
M04808:132:000000000-CTP75:1:1115:24692:12917,5247211,1021
M04808:132:000000000-CTP75:1:1115:7407:12745,5245994,2238
M04808:132:000000000-CTP75:1:1115:12733:12946,5247961,271
M04808:132:000000000-CTP75:1:1115:25991:12983,5247857,373
M04808:132:000000000-CTP75:1:1115:15706:13138,5248227,369
M04808:132:000000000-CTP75:1:1115:27472:12664,5248231,2119
M04808:132:000000000-CTP75:1:1115:22679:12673,5247583,660
M04808:132:000000000-CTP75:1:1115:12623:13253,5247920,721
M04808:132:000000000-CTP75:1:1115:26729:13205,5248230,463
M04808:132:000000000-CTP75:1:1115:21010:13284,5247329,927
M04808:132:000000000-CTP75:1:1115:6356:13303,5246542,1694
M04808:132:000000000-CTP75:1:1115:7735:11983,5248227,523
M04808:132:000000000-CTP75:1:1115:15590:13069,5247971,261
M04808:132:000000000-CTP75:1:1115:20962:13541,5248228,1421
M04808:132:000000000-CTP75:1:1115:22760:13765,5248228,479
M04808:132:000000000-CTP75:1:1115:21948:13429,5246690,2403
M04808:132:000000000-CTP75:1:1115:5630:13430,5248175,446
M04808:132:000000000-CTP75:1:1115:10724:13604,5248257,1035
M04808:132:000000000-CTP75:1:1115:19076:14187,5248013,220
M04808:132:000000000-CTP75:1:1115:13385:14150,5247853,379
M04808:132:000000000-CTP75:1:1115:26980:13475,5248217,338
M04808:132:000000000-CTP75:1:1115:25538:14359,5248229,753
M04808:132:000000000-CTP75:1:1115:25090:14375,5248228,451
M04808:132:000000000-CTP75:1:1115:26161:14605,5248093,556
M04808:132:000000000-CTP75:1:1115:4880:14670,5248230,1115
M04808:132:000000000-CTP75:1:1115:19169:14933,5247833,399
M04808:132:000000000-CTP75:1:1115:13998:15161,5247772,459
M04808:132:000000000-CTP75:1:1115:22010:15231,5247187,1046
M04808:132:000000000-CTP75:1:1115:12087:15516,5247603,630
M04808:132:000000000-CTP75:1:1115:18032:15454,5247822,410
M04808:132:000000000-CTP75:1:1115:18753:15575,5247387,874
M04808:132:000000000-CTP75:1:1115:1970:15472,5247240,995
M04808:132:000000000-CTP75:1:1115:24853:15796,5248226,1272
M04808:132:000000000-CTP75:1:1115:16150:15970,5246725,1507
M04808:132:000000000-CTP75:1:1115:23709:15986,5247919,324
M04808:132:000000000-CTP75:1:1115:10546:15095,5248224,1398
M04808:132:000000000-CTP75:1:1115:3716:16221,5248202,499
M04808:132:000000000-CTP75:1:1115:22467:16379,5246829,1853
M04808:132:000000000-CTP75:1:1115:20534:16699,5248230,2524
M04808:132:000000000-CTP75:1:1115:25271:16787,5248227,1805
M04808:132:000000000-CTP75:1:1115:13807:17043,5247775,462
M04808:132:000000000-CTP75:1:1115:15085:16542,5248307,7341
M04808:132:000000000-CTP75:1:1115:11991:16546,5247807,2942
M04808:132:000000000-CTP75:1:1115:4905:16748,5248228,288
M04808:132:000000000-CTP75:1:1115:7399:16677,5247613,797
M04808:132:000000000-CTP75:1:1115:4283:16687,5247825,1932
M04808:132:000000000-CTP75:1:1115:14633:17108,5248228,446
M04808:132:000000000-CTP75:1:1115:17438:17567,5247782,450
M04808:132:000000000-CTP75:1:1115:8276:17586,5248224,1526
M04808:132:000000000-CTP75:1:1115:3215:17359,5247963,273
M04808:132:000000000-CTP75:1:1115:26196:18165,5248222,371
M04808:132:000000000-CTP75:1:1115:12564:17675,5246102,2130
M04808:132:000000000-CTP75:1:1115:22240:18316,5248229,272
M04808:132:000000000-CTP75:1:1115:22066:18344,5247174,1058
M04808:132:000000000-CTP75:1:1115:7882:18269,5248226,1155
M04808:132:000000000-CTP75:1:1115:13787:18840,5246011,2225
M04808:132:000000000-CTP75:1:1115:4409:19487,5247500,2075
M04808:132:000000000-CTP75:1:1115:19775:19474,5247769,464
M04808:132:000000000-CTP75:1:1115:8241:19636,5247784,405
M04808:132:000000000-CTP75:1:1115:7251:19652,5247784,405
M04808:132:000000000-CTP75:1:1115:22979:19744,5248228,446
M04808:132:000000000-CTP75:1:1115:27465:19866,5246788,2167
M04808:132:000000000-CTP75:1:1115:18130:19883,5247590,644
M04808:132:000000000-CTP75:1:1115:23107:18946,5245922,2310
M04808:132:000000000-CTP75:1:1115:12247:20554,5248099,241
M04808:132:000000000-CTP75:1:1115:13178:18793,5247346,1766
M04808:132:000000000-CTP75:1:1115:18667:21040,5247855,377
M04808:132:000000000-CTP75:1:1115:6048:21301,5248228,492
M04808:132:000000000-CTP75:1:1115:11300:21349,5247822,408
M04808:132:000000000-CTP75:1:1115:7692:21803,5247805,503
M04808:132:000000000-CTP75:1:1115:18529:21985,5248230,7173
M04808:132:000000000-CTP75:1:1115:21905:22060,5246636,1660
M04808:132:000000000-CTP75:1:1115:19644:22418,5248218,480
M04808:132:000000000-CTP75:1:1115:17585:22447,5247821,422
M04808:132:000000000-CTP75:1:1115:15404:22468,5248230,2288
M04808:132:000000000-CTP75:1:1115:20199:19947,5247822,408
M04808:132:000000000-CTP75:1:1115:21842:22476,5246426,3923
M04808:132:000000000-CTP75:1:1115:14987:22614,5248229,343
M04808:132:000000000-CTP75:1:1115:17097:24225,5247979,257
M04808:132:000000000-CTP75:1:1115:9331:24264,5248121,746
M04808:132:000000000-CTP75:1:1115:9685:24309,5248224,1711
M04808:132:000000000-CTP75:1:1118:22543:1743,5248218,801
M04808:132:000000000-CTP75:1:1118:14295:2159,5248230,2327
M04808:132:000000000-CTP75:1:1118:12223:2068,5245812,2856
M04808:132:000000000-CTP75:1:1118:20701:2108,5247174,1058
M04808:132:000000000-CTP75:1:1118:11120:2593,5247821,1197
M04808:132:000000000-CTP75:1:1118:9808:3415,5247622,629
M04808:132:000000000-CTP75:1:1118:15829:2811,5246847,1706
M04808:132:000000000-CTP75:1:1118:18074:3096,5248214,207
M04808:132:000000000-CTP75:1:1118:15635:4005,5248231,1154
M04808:132:000000000-CTP75:1:1118:15282:4019,5248229,577
M04808:132:000000000-CTP75:1:1115:24150:23700,5248227,439
M04808:132:000000000-CTP75:1:1118:11247:2018,5245727,3837
M04808:132:000000000-CTP75:1:1118:17771:3879,5246827,1405
M04808:132:000000000-CTP75:1:1118:15433:3734,5245654,2580
M04808:132:000000000-CTP75:1:1118:14496:4522,5248231,485
M04808:132:000000000-CTP75:1:1118:21157:4317,5246249,1986
M04808:132:000000000-CTP75:1:1118:25655:4402,5247971,260
M04808:132:000000000-CTP75:1:1118:23462:5048,5248232,313
M04808:132:000000000-CTP75:1:1118:12050:4632,5248227,398
M04808:132:000000000-CTP75:1:1118:8196:5088,5247189,1044
M04808:132:000000000-CTP75:1:1118:6989:5411,5248223,683
M04808:132:000000000-CTP75:1:1118:10536:5163,5248287,672
M04808:132:000000000-CTP75:1:1118:16885:5331,5247634,598
M04808:132:000000000-CTP75:1:1118:18117:4262,5247102,1130
M04808:132:000000000-CTP75:1:1118:20205:5318,5247943,300
M04808:132:000000000-CTP75:1:1118:5640:5670,5247770,462
M04808:132:000000000-CTP75:1:1118:23690:6084,5247949,283
M04808:132:000000000-CTP75:1:1118:9149:5787,5247480,1464
M04808:132:000000000-CTP75:1:1118:12432:6121,5248230,392
M04808:132:000000000-CTP75:1:1118:21667:6133,5248014,230
M04808:132:000000000-CTP75:1:1118:7212:6135,5248230,920
M04808:132:000000000-CTP75:1:1118:22355:5847,5248229,257
M04808:132:000000000-CTP75:1:1118:23726:6327,5248230,540
M04808:132:000000000-CTP75:1:1118:18915:7235,5246469,2229
M04808:132:000000000-CTP75:1:1118:17282:7241,5248168,675
M04808:132:000000000-CTP75:1:1118:21788:5452,5248168,419
M04808:132:000000000-CTP75:1:1118:8814:5801,5246816,1427
M04808:132:000000000-CTP75:1:1118:8011:7009,5247788,443
M04808:132:000000000-CTP75:1:1118:27767:7834,5248227,346
M04808:132:000000000-CTP75:1:1118:24955:7564,5248222,834
M04808:132:000000000-CTP75:1:1118:3332:7896,5247843,393
M04808:132:000000000-CTP75:1:1118:4302:7625,5247888,344
M04808:132:000000000-CTP75:1:1118:24331:7996,5248229,668
M04808:132:000000000-CTP75:1:1118:10112:7698,5248160,285
M04808:132:000000000-CTP75:1:1118:20601:7745,5248227,1090
M04808:132:000000000-CTP75:1:1118:13528:8080,5246426,3923
M04808:132:000000000-CTP75:1:1118:17593:8311,5247387,874
M04808:132:000000000-CTP75:1:1118:12115:8506,5247129,1962
M04808:132:000000000-CTP75:1:1118:16229:8618,5248230,392
M04808:132:000000000-CTP75:1:1118:4410:8629,5247827,405
M04808:132:000000000-CTP75:1:1118:13398:8897,5247627,608
M04808:132:000000000-CTP75:1:1118:13119:8801,5247175,1472
M04808:132:000000000-CTP75:1:1118:5223:9046,5246690,2403
M04808:132:000000000-CTP75:1:1118:10728:8565,5248229,465
M04808:132:000000000-CTP75:1:1118:15012:9228,5248206,927
M04808:132:000000000-CTP75:1:1118:8156:8914,5248230,819
M04808:132:000000000-CTP75:1:1118:3093:9515,5247784,405
M04808:132:000000000-CTP75:1:1118:14347:9449,5248230,825
M04808:132:000000000-CTP75:1:1118:17978:9630,5248228,1421
M04808:132:000000000-CTP75:1:1118:9305:10245,5247784,540
M04808:132:000000000-CTP75:1:1118:16846:9596,5246840,1392
M04808:132:000000000-CTP75:1:1118:22493:10426,5246827,2470
M04808:132:000000000-CTP75:1:1118:22521:10438,5248231,1154
M04808:132:000000000-CTP75:1:1118:20600:10087,5247642,604
M04808:132:000000000-CTP75:1:1118:22967:10457,5248025,207
M04808:132:000000000-CTP75:1:1118:19016:10764,5245994,2238
M04808:132:000000000-CTP75:1:1118:28283:10478,5248230,920
M04808:132:000000000-CTP75:1:1118:11643:11035,5247356,1047
M04808:132:000000000-CTP75:1:1118:16494:10829,5247857,373
M04808:132:000000000-CTP75:1:1118:20894:10923,5247790,1203
M04808:132:000000000-CTP75:1:1118:24782:11216,5246829,1853
M04808:132:000000000-CTP75:1:1118:14341:11476,5248224,461
M04808:132:000000000-CTP75:1:1118:11015:11487,5248230,446
M04808:132:000000000-CTP75:1:1118:26752:12098,5245838,2985
M04808:132:000000000-CTP75:1:1118:17075:11599,5248182,382
M04808:132:000000000-CTP75:1:1118:26804:12067,5247974,260
M04808:132:000000000-CTP75:1:1118:3502:11662,5247600,2093
M04808:132:000000000-CTP75:1:1118:11657:12297,5246827,1405
M04808:132:000000000-CTP75:1:1118:19089:12247,5247569,667
M04808:132:000000000-CTP75:1:1118:23133:12619,5248218,321
M04808:132:000000000-CTP75:1:1118:29035:12689,5247993,250
M04808:132:000000000-CTP75:1:1118:6009:11999,5246727,2283
M04808:132:000000000-CTP75:1:1118:4141:12723,5247785,447
M04808:132:000000000-CTP75:1:1118:5137:12733,5246822,1411
M04808:132:000000000-CTP75:1:1118:29187:13416,5248161,1221
M04808:132:000000000-CTP75:1:1118:2995:13302,5246713,2374
M04808:132:000000000-CTP75:1:1118:22352:13337,5245986,2248
M04808:132:000000000-CTP75:1:1118:15933:13462,5248228,492
M04808:132:000000000-CTP75:1:1118:4440:13289,5245986,2248
M04808:132:000000000-CTP75:1:1118:4787:12778,5246426,3923
M04808:132:000000000-CTP75:1:1118:6094:12792,5247731,1155
M04808:132:000000000-CTP75:1:1118:16244:13727,5247601,635
M04808:132:000000000-CTP75:1:1118:3759:13126,5247969,1624
M04808:132:000000000-CTP75:1:1118:8222:13842,5248213,650
M04808:132:000000000-CTP75:1:1118:20800:13947,5246321,3130
M04808:132:000000000-CTP75:1:1118:19392:13661,5248213,1594
M04808:132:000000000-CTP75:1:1118:18592:14067,5248095,1195
M04808:132:000000000-CTP75:1:1118:6118:13930,5248058,897
M04808:132:000000000-CTP75:1:1118:18246:13934,5248226,491
M04808:132:000000000-CTP75:1:1118:2770:14262,5247233,1561
M04808:132:000000000-CTP75:1:1118:2606:14386,5247903,328
M04808:132:000000000-CTP75:1:1118:10074:14058,5247154,1078
M04808:132:000000000-CTP75:1:1118:8791:14454,5248227,334
M04808:132:000000000-CTP75:1:1118:8140:14458,5248229,282
M04808:132:000000000-CTP75:1:1118:3138:14566,5248233,1012
M04808:132:000000000-CTP75:1:1118:18832:14234,5246426,3923
M04808:132:000000000-CTP75:1:1118:16191:14642,5245812,2856
